textID,tweet_text,sentiment
1752255425,Sitting in the KAUST offices. Sun is shining and surrounded by busy people... ace,positive
1752255481,Went to friend's house to watch some good old season 1 episodes of Supernatural &lt;3 Damn I love this show soo fucking much,positive
1752255485,"@ssnape Yes, though perhaps I wasn't thinking. I like vague. It seems a popper term for you.",negative
1752255689,"Coldstone with kayla and some fat guys, but she is all that matters",positive
1752255734,@PirateTimmy hopefully it don't go that far  sometimes I feel like renouncing my roots,positive
1752255752,"Had fried oreos downtown vegas, went to the park with her cousins. BEST DAY EVERRRR.  Happy mommy's day!",positive
1752255763,@BoyceAvenue hey guys it's leann. . i dont know if you remember me but i just wanted to say that i'm very excited to see you guys go far,positive
1752255893,Sleepy time! Happy Mothers' Day to current and future moms around the globe!,positive
1752256170,Goodknight Twitterland! Happy Mother's Day to all you blockhead mommas! Have a wonderful day!,positive
1752256240,@calimiles You live dat glamorous life.,positive
1752256264,Tonight's SNL does not dissapoint. LOL,negative
1752256292,"@andrewsayer again, surely the uploading could wait until you got home?  I'm all about enjoying the party when you can.",positive
1752256316,Snoops uncle who was the COOLEST dancer EVER!!!!!!  http://twitpic.com/4wfqn,positive
1752256390,"&gt;&gt;Why did the Blonde Keep failing her drivers license test--------&gt;&gt;&gt;&gt;&gt;Everytime they stopped, she jumped in the back seat.",negative
1752256434,@AboveAllFabric wow! you've been tweeting all night!! looks like you totally made up for the day,positive
1752256492,is ur boyfriend better than mine? hell no!,negative
1752256523,@mamacapps  Know I'm not the only one.  Just harder on me.,negative
1752256604,@ChesterBaker Really laughing out loud! Seeing a limo in front of MacDonalds is just to funny!,positive
1752256761,@melbelle2805 I absolutely LOVE you.  Thanks,positive
1752256772,@cococutie4u  holla happy early mother's day,positive
1752257039,Watched The Rescuers Down Under with Dru and ate Mickey d's. This is how Disney sequels *should* be done,positive
1752257213,"@jordanbartowski I'm the same way, but with Backstreet Boys. I remember gasping when they used 1 song on Chuck  I was like O.O OMFG NO WAY",negative
1752257221,@smf_always3 okay well thank you you are so beautiful too,positive
1752257333,@traceym75 Thanks! I will tell her my friends on Twitter say so.,positive
1752257363,@MusikFareak i'm doing awesome! Rachel N had a bday party today  it was fun. Btw have you seen  Sam's prom pix? They're GORGEOUS!,positive
1752257408,"Never realized how good #Techmeme is until I actually read it (duh!) As an avid Tech Crunch reader, this is much better...",positive
1752257422,@iamchrisc haha  cute. ps thanks for the reply made my day haha,positive
1752257473,Star trek was SOOOOO AWESOME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Spock and Kirk were hillarious!!!  Im seeing it again. sooon.,positive
1752257583,trying to figure this twitter thing out!   I'm quite excited about it,positive
1752257588,@JonathanRKnight thank u sweetie! Can't wait to set sail with u next week,positive
1752257633,@stefanie504 She must have a very adwancrd sense of humor!  That's funny,positive
1752257666,@greenatelier awww wish I was there! Have a brew for me B!,positive
1752257785,"Barack Obama is a legend, just watched his dinner speach, it was pretty funny",positive
1752257862,@m1dnightc1ty I do too!! Sounds interesting,positive
1752257909,in about 30 minutes Happy Mothers Day to alll the amazing moms out there!!!  going to bed!!,positive
1752257962,@melgreco thanks for coming in tonight  it made me so happy,positive
1752257995,@fiyahlilly Nice we didn't see the fireworks but we sure heard 'em,positive
1752258288,Looking forward for orange juice and fried eggs and cinnamon rolls tomorrow morning!!,positive
1752258301,"@AnointedPromise Yes, have to be right for church",positive
1752258346,had a great night with friends,positive
1752258365,STAR TREK WAS PURE AWESOME! LOVE IT!!! &lt;3333 @elwhite It was so great seeing you!,positive
1752258385,@MissJia  Word. Yayy twitter after dark lol.,positive
1752258476,@Lethaldread Awww my lovies! Yes I love it all.  And I'm totally finishing my buffalo sammich after a few hits off the new bongie. &lt;3,positive
1752258628,"Baking experiment results: delicious, very sweet, very rich.  Almost too sweet.",positive
1752258710,@JonathanRKnight awww such a sweetie. hope your mom has a wonderful mother's day too,positive
1752258940,@Bia_Loves_NKOTB yup...as always....wonder when me and V will ever come back to Earth...getting kinda comfy up here,positive
1752258998,@carbaby and @travisgarland great seein you guys today!!! you look so happy  love it!! lets hang out soon!! love yall!,positive
1752259150,@jtimberlake TY sweetheart,positive
1752259161,"Good night everybody, i love u Phillip! XO",positive
1752287186,@LKnerl yes we must I had so much fun at SXSW with you guys  PJ party in my room,positive
1752287187,@mrskutcher Hi! Im Barb frm IA. New to tweetin. Enjoy reading ur tweets. U seem like a wonderful person..I KNOW ur a wonderful actress,positive
1752287305,@CloverandBee YEA!! Way to go! Super excited for a great Midwest resource!!! Midwest pride!,positive
1752287434,"@kellykleinwi okay, thanks!",positive
1752287524,"TodaY was better. My Panda can eally cheer me up. I dont know, I am Happy, Like the legit happy.",positive
1752287685,"Yo! Its moms day today, so do it big for mom dukes  and behave!",positive
1752287764,Ok all have hit the point of relaxation.. heading to bed  sleep well and Happy Mother's day to all you Moms out there!! Night,positive
1752287863,"@ArnaudJacobs  I always thought scuba diving would give me a entirely new perspective of the world, but too chicken to do it. can u help?",positive
1752287998,Happy Mother's Day!,positive
1752288086,@bunnyrenee thank you,positive
1752288411,@Werby76 oh suuuuuuuure...rub it in why don't ya!!!!!!!!! LOL Enjoy!,positive
1752288697,@JonathanRKnight Thanks so much Jon.....same to your mom    That is so sweet of you to think of all of us,positive
1752288797,watching Scariest Places on Earth - I love this stuff,positive
1752288883,HAPPY MOTHER DAY TO ALL THE MOTHER'S IN THE ENTIRE WORLD WE DESERVED A DAY JUST FOR US RIGHT...,positive
1752289006,is also wishing these two lovely mothers @solangeknowles &amp; @fatbellybella a very special Mother's Day!!!  enjoy!,positive
1752289027,"@metodico &quot;organization ...ITIL, forget about people (and so they fail)&quot; preaching to the converted  IT is the people http://tr.im/kWUA",negative
1752289074,Fun is being had.,positive
1752289187,I think I would be a good radio dj...I like awesome music and I have a great personality!!!!  ;) !!!   !!!,positive
1752289373,"@mirder http://twitpic.com/4wfs8 - You are so weird. You need to lay off the smokes, because you're talking to yourself.",negative
1752289543,@offgrid Awwww   i've got some photos of cute bunnies,positive
1752289643,making german apple slice  nom nom nom,positive
1752289657,@tldavidson thanks,positive
1752289739,got to see 2 of my favorite guys back on long island  heading back to the city tomorrow or monday to be with the boyfriend! &lt;3,negative
1752289783,Just back from bingo w/family -- I won over $1100! Fun night,positive
1752289907,Thank god for Starbucks,positive
1752290016,@GoodNightIrene Thanks lady!!,positive
1752290229,@Renesmeeeeee *hugs back* me too,positive
1752290368,@MISS_OTTAWA have fun!,positive
1752290375,"Happy Mother's Day to all the Ladies... With all the moments we cherish with our children, today let those moments cherish you in return.",positive
1752290391,HAPPY MOTHERS DAY TO ALL THE MOTHERS OUT THERE!!!!!!!,positive
1752290470,just woke up. Happy Mommy's Day to everyone's mom and grandma!,positive
1752290580,@xVOJOx I didn't know you had a blog!!!  That's so awesome,positive
1752290581,@SherriEShepherd   you deserve so much better... hang in there good things come to those who wait!,positive
1752290726,Thai food with Natalie. She loves this stuff. That makes me smile.,positive
1752290786,Gudluck to @Sickamore @richhil !!,positive
1752290924,totally the best part of my day was studying with @beccahicklen  haha ok now i'm really leaving holly's and i'll be there shortly! peace!,positive
1752290939,"Oh and PS. Since it is already 12:30, I should probably say &quot;Happy Mother's Day&quot; to my Mom and all the mothers out there!",positive
1752291146,Chicken beer and good company makes a good night...,positive
1752291165,@abiFACE thanks for havin us overrr!,positive
1752291296,I had so much fun tonight!! But i am soo excited to get home and go to sleep,positive
1752291338,Happy Mother's Day 2 all the fabulous moms out there. The world wouldn't run without us. Keep up the good work! Enjoy ur day,positive
1752291341,@heidimontag - absolutely loves it....  u r too many things!,positive
1752291364,"@Turrislove09 but i realllllllly want to. llike im really starting to hate PA. btw, i just messaged the great one known as dylan",negative
1752291424,@HOMELESSCRISIS And maybe you will get the statue and sainthood you are seeking.  Win-win for all. Can't be a victim like your people.,negative
1752291433,"Well, enough mushy family talk. To bed I stubbornly go.",negative
1752320142,The 22nd can't get here fast enough!,negative
1752320220,Choir banquet was more than I could've ever dreamed.   I'm so happy! Now after party at Lauren's!!!,positive
1752320224,@JessicaSimpson I've been a fan of yours for years and you have been such an inspiration to me. You're truly my idol  Best wishes to you,positive
1752320494,sheboygan / teekay / other kids / fight / angus / ryan / mall / mcdonalds / high / party / beer pong / drink / drive home. fun night,positive
1752320538,fireworks @ KBOOM concert... second best I've ever seen...preceded only by last year's show 2008 &lt;sigh&gt;,positive
1752320605,@MsEDU Tyler Perry is Hilarious! I think I will.  I'm off to bed though so I tweet ya in the morning. Goodnight!,positive
1752320627,"@brotallybeh dude, was that you in the new Star Trek Burger King commercial? Bud Light AND Burger King? So proud of u man.",positive
1752320670,"party was awesome. soooo tired, bye. ps: happy momma's day",positive
1752320825,@LittleGigiGirl Happy Birthday!!!!!,positive
1752320875,"Mmmmmmm. I love Espresso......the app, that is. I guess the real thing helps me work efficiently too",positive
1752320941,@dpocza I hope to take you on that offer one day,positive
1752320999,Happy Mommy Day,positive
1752321001,"@heatedskates That may be, I still don't like hearing his name so much.   #blackhawks #canucks",negative
1752321059,I feel like I need to catch up on twitter haven't done much of it this weekend!,negative
1752321162,"had a kickass day full of Seaworld, retarded 15 year old guys, and X-Men Origins. Win day?",positive
1752321186,"Ok, 4 Star Trek fans have given the new movie good reviews  getting very excited!!!",positive
1752321191,@Bluewolf2072 thanks,positive
1752321204,@DizzyDezzi You needed to watch the White House Correspondent's Dinner. That would have cheered you up!,positive
1752321471,listing to music while putting the finishing touches on my mothers day present and the cool part is it didn't cost my a thing,positive
1752321545,@oiram16 orralle.. have fun,positive
1752321607,"@jesslina Awww, yeah, I love that one.  I remember seeing him at Great America w/ Tassi.  Such a great memory",positive
1752321734,mhmm idk i thought of just showing up and freaking ppl out hehe...but yeah i TOTALLY understand if it is just for u guys  VN sounds cool!!,positive
1752321760,Wonderful weekend  I love my family  &amp; friends because they are awesome. Happy Mothers day to all the mommies &lt;3,positive
1752321805,"@gemstwin Granny, Linda will be happy.",positive
1752321929,happy mother's day!!!,positive
1752321933,thinks castles are fun,positive
1752321945,"@MsKnitSox thanks amy, its full of hotness",positive
1752322036,wooo...my luck is done,negative
1752322163,"Welcome aboard to 5 new followers  Thanks, I'm honored.",positive
1752322245,can't stop playing Fallout 3!  This game is addictive like crack!!  It's bad when you dream that your repairing guns in your sleep,negative
1752322345,had an awsome salad! I recommend getting the Spicey buffalo chicken salad!,positive
1752322359,happy mothers day to all motherssss!  &lt;3333,positive
1752322372,"@TheDailyBlonde No i am not a mom or dad, hmm well I will forward the link to my mom.  I am embarrassed now",negative
1752322414,@TheWayIRoll HIII!!!!  i've missed you  just bored....what about u?,negative
1752322437,Well that was a fun evening,positive
1752322451,omgoodness FINALLY back from dinner with the fam bam!,positive
1752322766,@Jonasbrothers It is absolutely incredible. It's official: My FAVORITE JONAS is FRANKIE. He is the man,positive
1752322923,"@southernbell361 Yeah, Jimmy Fallon is back to do a skit. Yay!!!!",positive
1752323014,@JonathanRKnight so seriously...I need a date to a wedding. Really dont wanna go alone. Its May 23rd...any chance?,negative
1752323131,"@VSchlesinger Hey, look who's on twitter   Very kewl",positive
1752323140,another fun night!!  chilled wit my homie @ green turtle n the park....good times...good times.,positive
1752323198,I do amazing at beer pong with my brother,positive
1752323232,@remzology it was amazing but due to time constraints could only visit the meadows and pine forest. Shall post images later.,positive
1752323252,Goodnight and Goodbye ?,positive
1752323526,@oheather78 Sweet! I'm a Jaycee one-letter-er I think. Just D!,positive
1752323540,"@lazakesau &quot;Graverobber, graverobber, sometimes I wonder why I even bother..&quot; Have fun tonight!",positive
1752350664,@pakyton i love them,positive
1752350702,"@schappie That's just weird... :\  Oh, and what was it you were drawing for me?",negative
1752350845,@Yungrichhustla ohh kayy fasho if u go tonight have fun for me,positive
1752350911,"I love Mindy, She is my favorite employee",positive
1752350918,@Nora_78 I'm sowwy u have to work w/an idiot. I will call u if u want. Just to break up ur day.,negative
1752351016,goin ta bed now!   goodnite jessica,positive
1752351205,happy mother's day to all moms out there...,positive
1752351341,@HilHolla have fun on flashy fed hill..im sure you're imported cheeto eating ass will fit in lol,positive
1752351384,@Quizman15 thanks joeman!,positive
1752351488,"@mrskutcher Ashotn looks great, and you look fantastic as always! You two still have the newlywed glow, and that's forever.  TRUE LOVE",positive
1752351548,@beneubanks I like your HR shirts. They're inspiring me to think of witty/rude HR-like sayings I'd never actually wear.,positive
1752351564,@hxcfairy No wonder we're married.   Night love. &lt;3,positive
1752351566,@freshalina @itsmeAmerie Hey everyone! I just mixed the first single....!  &quot;Why R U&quot; ...I'm sooo excited!,positive
1752351621,going to bed cuz i have to get up at like seven thirty or something tomorrow. today was actually not that bad of a day.,positive
1752351830,@TravisGarland make sure you call yur mother &amp; tell her how much you love her. Tell her I love her for bringin you into the world.,positive
1752351863,"Going to bed. Today was another good, if uneventful day.",positive
1752352109,@jefferycjordan Sounds good to me!  Taylor + Kellie on tour together is just pure genious!,positive
1752352157,im determined to slarm around my house and eat egg sandwiches. and smoke a few bowls. sounds like a splendid evening to me,positive
1752352162,"@XKirstyxo haha  I love Dnt Regret It Now with Tyga &lt;3 But just randomly, DeLeon sings on Tifanny Blews! Haha like one line.. XD",positive
1752352258,"@crystalmethod LOVE the album guys and can't wait for the official release  Just curious, what top 3 softsynths/DAW were used on it?",positive
1752352280,"@ultraviolet10 the only thing I know about star trek is the joke from tina fey's twitter, &quot;may the 4th be with you&quot;",positive
1752352348,What a great night.,positive
1752352375,@PrincessSuperC you were greeeeeeaaaaatttttttt babe!! It was amazing!,positive
1752352556,http://twitpic.com/4wgoq - The Beach was phenomenal 2day,positive
1752352578,@kricket_rc234 haha  yup. but still have a terrible headache and super swollen and puffy eyes! i dont think im going out today.ugh!,negative
1752352707,"@totallyapple Here, have fun with this: http://bit.ly/PlNm4",positive
1752352769,#snl...you've gotten better  keep it up,positive
1752352883,"@KatieKatPink it's not a test to find cancer, it's just some stuff in regards to; in this case, positive results would be a good thing",positive
1752352950,I am off to bed now....my family has a wonderful day planned for me today      Happy Mother's Day,positive
1752352977,"happy mother's day to all the mama's out there, be greatful and appreciate your mama",positive
1752353067,"@Ethan2Rock Thanks for the heads up, Ethan. Watching it now",positive
1752353442,going to bed.   goodnight,positive
1752353480,I love my Mom. Yo Amo a mi Mama. ? ? ? Thank you mommy... Ti amo con tutto il mio cuore.  Happy Mother's Day,positive
1752353497,Smores plus jacuzzi equals amazing,positive
1752353540,"@CharlieShrem  alright...I'm going to get off comp now, go back to ur party  be safe  &amp; have fun!",positive
1752353631,@having hot cuppa coffee made with milk &amp; fortified with Monin's Irish Coffee syrup! Bliss!,positive
1752353763,"juss boredd, !",negative
1752353818,@_catchfire Happy Birthday Chip's sister,positive
1752353827,@renu19 lol y??? .. trashed the kitchen ?,negative
1752353898,@bunnyhungry LOOOOL chips and ketchup ya waili 3alaiiik! Let's have some fish fingers  I'm not too sure about baked beans though.,negative
1752353996,@Freakonomy hahaha thaanks!  iï¿½m from brazil!,positive
1752354104,@missSHANNAbaby aww such a cutie,positive
1752354186,@mr_shiny Thanks for the heads-up. You're an hour ahead of me here.,positive
1752354421,@giannicash i saw a piece of that movie...loved it,positive
1752354436,"@midnightbeadery Awww, thank you!  &amp; you're welcome lol",positive
1752382035,"Going to bed, busy day tomorrow...Happy Mother's Day Madre! Te Amo!",positive
1752382043,@mikeprasad noticed that yesterday too...i'm actually really happy about that  #StarTrek,positive
1752382073,Home at last HAPPY MOTHERS TO ALL THE MOTHERS Special thanks to my father he bought me tulips so did my princess  adult swim time (anime),positive
1752382085,@jennettemccurdy WILL DO!! (of will did?? lol ) great episode,positive
1752382254,"@karlixpaz Hmm... it's a miracle you're using twitter, and it's fun... so... Tweet!",positive
1752382255,"@simonelrp: Potter, are also in that category! Hehe. &lt;3 I love you too!!! So much",positive
1752382323,@anyamarina that was funny! LOVED IT! I almost fell for it. Haha,positive
1752382348,Happy Mom`s day to your moms !,positive
1752382368,@mikeshelby Now that's a very nice way to fall asleep.,positive
1752382375,@FlyAArmy @aduvall818 @FlyingPhotog @FoxWhisperer - brief interruption- brb. goodnight if i don't catch u again later. gotta ck something,positive
1752382455,"@AClockworkToad Im not getting any treatments, we are just gonna hang out at the pool and the hot tubs.",negative
1752382456,Follow @Dirty_joe he's cool,positive
1752382476,Rescued two adorable pit mix pups today.  LC and Brody.  Looking to adopt?  E-mail me for more info and pics!,positive
1752382696,@flomingo that sounds cool! post video!!,positive
1752383060,Happy Mothers day to all the grown n happy &amp; the lil prego smuts lol Just Playing everyone is loved.. happy Mothers Day &amp; God Bless,positive
1752383063,i love twitter,positive
1752383079,Love ice cream... Love cake... Cookies and cream ice cream cake tops them both,positive
1752383263,juss dropped the wife off I love her so,positive
1752383401,@dorzki good morning  good luck! Belive in you,positive
1752383510,"@Sparkin1 sorry I missed you at the farm today, but DM me if you would like some photos from today",negative
1752383522,@mahnameisjerik0 THANK YOU,positive
1752383668,"Happy Mothers Day to all the Moms  It's a tough job, but totally worth it!",positive
1752383725,@Tori_Thompson u may need this pill...i think u are crazy...here take on of mine,negative
1752383775,Happy Mother's Day to all the moms out there!,positive
1752383812,Subway always tastes better when some-one else pays for it  http://tinyurl.com/re5s5h,positive
1752383830,@teiisha aw thas good im glad your happy  i jus been chillin,positive
1752383907,@RashadHouston @DreamWorthy I love your tweets... Your sweet,positive
1752383932,@pepperlive Who doesn't know who The Supervillians are Fails. I saw you both in January at The Warfield in SF.  LEGIT SHOW FOR SURE.,negative
1752383971,@JonathanRKnight Thank you Jon!  That's very sweet.,positive
1752383984,@Nora_78 Elaine's my online mommy too. She gives good advice.,positive
1752384050,I am back from the best party ever,positive
1752384051,@promisetangeman you are such a beautiful bride! you're gonna love the married life. it absolutely rocks! congrats to you both.,positive
1752384085,"@BrianEnigma Yeah, I didn't buy that for one hot minute.",negative
1752384105,says: &quot;Happy Mothers Day!&quot;,positive
1752384206,My sister graduated today  it was amazing and super emotional. Wow ...,positive
1752384283,@alterna180 i sorry sweetpea... almost over with!,negative
1752384446,@JessicaTGolden yeah I LOVE CALI so much,positive
1752384506,happy mother's day!,positive
1752384679,"@ShannonKuhns Nah, they don't. All my Twiter followers are fabulous.",positive
1752384731,@AKGovSarahPalin would love a slice of summer from Piper's lemonade stand! do you think i could have a jump on her trampoline too?,positive
1752384749,@ryking ooh good then  Thank you for the heads up bro,positive
1752384768,http://twitpic.com/4wh0l - im in love wit this fool from college hill,positive
1752385054,Didn't meet Rosie O Donnell but it was still a fun night,positive
1752385073,@littlewhip Soooooooooo win the PowerBall jackpot then impose your formidable will upon the weather,positive
1752385089,@AndrewAesthetic  just wanted to say that I &lt;3 ur music(both the scene aesthetic n Danger Radio) Hopefully i will get to see u guys 1 day,positive
1752385175,"Incase I forget, Happy Mother's Day to all you moms out there, and to my mommy. The very best one in the world",positive
1752385194,Happy Mothers Day,positive
1752385209,@ConcreteLoop @RapUp @itsmeAmerie Hey everyone! I just mixed the first single....!  &quot;Why R U&quot; ...I'm sooo excited!,positive
1752385217,"Eh, I've had better. I'm excited to see ryan hurley tomorrow",positive
1752385364,@david_henrie i would still rather be in your shoes instead in bed bc i work from 10-9 tommorow. i love cold weather.,positive
1752385366,@afm_ haha PHEW!  i've never said that before,negative
1752385382,"Yup, I'm pretty sure summer could not have started off any better than the one this year",positive
1752385539,About to leave the fights. I'm tired and my voice hurts.,negative
1752385726,wants @jubliantJO to come back online so that he can talk about all the gossip and horrible things which transpired today.,negative
1752385789,@h0ney_ I'm so tired I think imma go to bed,negative
1752413150,"@langfordperry by the way, just saw u on ellen yesterday. here it's late comparing to usa. u were awesome!!!",positive
1752413217,@agentwill I didn't want to tell you but I think it's your body odour,negative
1752413288,Loving my boys,positive
1752413340,Had an awesome pedicure today!!,positive
1752413442,Going to the alley tonite..Happy Birthday prima,positive
1752413603,@HeatherNKOTBFan Knight...sweet dreams.,positive
1752413619,@monster7of9 You're welcome,positive
1752413724,just got out of the pool!!   so fun..now gonna watch tv and do stuff on the computer. (:,positive
1752413752,@sapphire_05 I know booskie. HE is everywhere I am. &amp; U too. Thank u for the reassurance! I love u.,positive
1752413811,Happy mama's day to all the mamas.,positive
1752413976,Happy Mother's Day to all of the woman and the men who made them mothers.,positive
1752414036,goodnight,positive
1752414139,"btw. ear is getting better! its about time! finally - i say goodnight twitter world, (even though y'all are already asleep). xoxo",positive
1752414248,Congratulation's to phil packer on completing the london marathon  x a shining example to us all x,positive
1752414358,@Noufah .. thanks dear.. wish you the best too,positive
1752414388,@iamjonathancook you are adorable,positive
1752414453,@lethebashar That would panic me a little!  Maybe you can read on an orbitron at the gym like I do...when all else fails?!?,negative
1752414598,Happy Mother's Day.. To All The MommiiEs Owt Theaa... &amp; ii Think ii Got Thaa Hang Of ThiiS ThiiNg.. Yay!!!,positive
1752414631,live long and prosper !  lol star trek was the best!,positive
1752414644,&quot;Never give up on something you can't go a day without thinking about.&quot; I like that quote.,positive
1752414646,Just saw G.O.D perform I love you I thank you by MC Mong.,positive
1752414767,http://twitpic.com/4whaf Tonight's art show was a success.,positive
1752414793,happy happy joy joy    is that good enough for you,positive
1752414844,TIRED! goodnight twitter  its mother's day  happy mother's day  lov my moomy &lt;3 yayy! God Bless.,negative
1752414848,@Linds56 You may be PC but I love you anyway!!!  Maybe someday you too will become Mac!,positive
1752414851,is wishing good night everybody,positive
1752414968,Good Morning,positive
1752415055,And ... Happy Mother's Day to all Moms   You sure are the ? heart of mankind.,positive
1752415287,feeling nice... got a big ass smile on my face for no reason  @mralister take my ass to sleep right? lol,positive
1752415465,"Goodnight. Actually, great night. Seeing Daniel tomorrow!",positive
1752415517,"It seems my grandmother has found a way to break a pipe in her house, going to go there now and fix it, she is such a blur woman",negative
1752415594,goodnight!!!,positive
1752415682,@abbey_marie Stick with me kidd...you'll be alright (there's a whole sketchy world out there waiting to be taken advantage of,positive
1752415697,@Jesse_Attack thanks dude!,positive
1752415764,@LaDyBuG21 Thanks,positive
1752415799,HAPPY MOTHER`S DAY!,positive
1752415806,im very much excited to go back to school,positive
1752415897,happy motherss dayyyy  so my sister decided to make lunch...hmph. but i decorated the house !  andd then i danced and sang hahaa,positive
1752415943,Happy mother's Day!!!! No gift to your mother can ever equal her gift to you - life,positive
1752415957,@AlexAllTimeLow Happy Mother's Day hahaha,positive
1752416030,@JohnLloydTaylor aw.  I'm glad you do. Where would we be with out one?,positive
1752416091,"I'm not going to lie, I'm loving the Ace of Cakes  wooop! LOST!",positive
1752416233,@JohnLloydTaylor I love my mom tooo,positive
1752416305,@henrytweet good luck with the pump!,positive
1752442662,Ahh im in love.  hes theeee best.,positive
1752442710,happpppy mothers day,positive
1752442743,@Hopesurvives rest well!,positive
1752442766,@JonathanRKnight Going so soon? I was hoping to hear late nite humor from you....,positive
1752442787,@denverflyhigh Man it will be a sweep no worries,positive
1752442819,@luluberry_0981 ohh that's awesome of you  probably coulda gotten gifted tickets outta it from the foil queens LOL,positive
1752442849,@AClockworkToad awww! thats sweet TTT!  Im sure she will love it! your a good son!,positive
1752442931,"finally, holiday.",positive
1752442933,@dbgrady lol that was a great movie,positive
1752442956,Time for me to go to sleep! It's almost 1am. Night everyone! Happy mothers day to all the moms out there,positive
1752443006,"@UncleRUSH Hope you get better. I know you will have the best medical attention. if not let me know, I will be right over",positive
1752443069,Thank you,positive
1752443207,@hannahmitrovich I'm glad  you def needed a pick me up!  drama free!,positive
1752443266,"@ByDezin: G'night twitterverse, much twitter luv to you all  ? http://blip.fm/~5yvnd",positive
1752443393,@tcheella hahaha u can use my phone everywhere... just use a wi-fi,positive
1752443433,@sweetdreamer hah i'ma knock on wood but my PC has never crashed yet..nor my laptop  but then i'm careful with stuff so maybe that's y,positive
1752443435,Packing up and leaving inlaws house heading home sweet home... Had a nice weekend and back to work in a few hours,positive
1752443445,@rachamin well thank your phone for me.,positive
1752443578,@EMarketingGuru Thanks. Appreciate it.,positive
1752443618,@AubreyODay aw. wasn't it sad?! give ginger a little pat on the head for me!  mwah!,negative
1752443776,@okibi Ah.  I just found it weird because it's my screen name  Name of war and all that jazz,negative
1752443782,(cont) when @justben told him that I love beans on toast. SO CUTE!,positive
1752443805,Home from Chelsea's  Jam sessions = &lt;3 = Chelsea + Abby = I luh you.,positive
1752443943,"o/*\o (high five) to all of our fans! It's finally here! I'll write up a fancy news post shortly, wanted to get the mod itself out ASAP",positive
1752443974,Great dinner and great friends! Follow @kristaeccleston! She is my cupcake,positive
1752444000,Happy Mother's Day mom,positive
1752444012,@jholden23 we'll test that theory  with no right arm to strum with.  Got a feelin I'll be humming my new tunes for a while,negative
1752444054,@SerendipityJane I'll check it out!  Thanks  and good luck with your book!    Bella,positive
1752444159,happy mother's day mothers.,positive
1752444191,"@TXP2 hi there, nice to meet you",positive
1752444281,"Great meeting...lunch on the patio in the sunshine...nothing more perfect  busy day...time for bed, ahhhhh",positive
1752444292,HAPPY MOTHERS DAY TO ALL THE MOMMYS EXSPECIALLY MINE  LOVE YOU MOMMY,positive
1752444329,"Had the super massive sandwich mom made last night,Ohh. It was yummy.. Btw, Happy Mother's Day mom!!",positive
1752444484,@DCMA_MEXICO Hey hey. No problem.,positive
1752444722,"@shananaomi yippee, darling girls. Love you sooooo much  and so thrilled you found each other!",positive
1752444918,2 hours 3 mins left.....THE PRESSURE!!!! We need to hurry  #48hours,negative
1752444983,@jaztwitta ily babe. Sweet dreams.,positive
1752445010,"@shaundiviney Sweeny Todd is an awesome movie, the best",positive
1752445021,yess! talking 2 a hott guy!  happy ass fuk!,positive
1752445272,Thank you guts for 360 followers! It means a lot!,positive
1752445403,@whit3boy nah will didn't tell diego so we at some donminican spot getting fucked up,negative
1752445404,@Ginchan: AWW! Thank you honey.. Didja get mommy a daddy?,positive
1752445418,@StreetPaparazzi  whenever you are mama!  Let's do it,positive
1752445475,"@RonDance **Jaw Drops** **Gasp** Whatever do u mean? I'm as sweet as pie  Allow me to re-introduce myself, I'm Coach &amp; I'm a Cancer &amp; u?",positive
1752445477,Just finished watching Star Trek in IMAX. . . Could've watched it all night. . . Live long and prosper,positive
1752445558,Taco Bell With The Tramp!Yesssssir,positive
1752445876,watching SNL with guess Justin Timberlake...OMG! He is too funny!  hahahah,positive
1752446074,Im glad i can make sumone smile,positive
1752446121,"@lovejones83 haha LOL  no one is effing cool as you, you got the Wu-Tang and P.E. t-shirts! You are gorgeous + represent at the same time",positive
1752446157,is tired and about to go to sleep. night everyone,negative
1752472654,about to drink a hot chocolate  yummy.,positive
1752472737,things are looking better and better! i think i might be quite happy,positive
1752472803,@FreshAssNess I think i'm falling in love with you!!  xxx #iloveyou,positive
1752472806,@Tazz602 you're a big man for embracing your tears,positive
1752472842,@Digital_Girl well something thaz quick please,positive
1752472855,HAPPY MOTHER'S DAY!!!!!,positive
1752472882,Just had some delicious sushi from niko niko on vermont and hollywood  mm,positive
1752472908,aww happy mother's day,positive
1752472930,tomorrow is mothers day. so good food &amp; presents for mom. good to be back &amp; go to the junction with the coolest people at ollies,positive
1752473042,@Rick_Tarrant nice! It's mommas day,positive
1752473210,@NathanFillion awesome,positive
1752473285,@Nololos yeah  just told Stanley its the only time I want to slap girls icky bitches encoraging bad behavior,negative
1752473357,@erinnn_43 HAHHAHAH that really made me laugh out loudd! ahahahahahahahahah your fuunny!!,positive
1752473562,@Boomstone Thanks and Cheers back at you.,positive
1752473702,"HAPPY MOTHER'S DAY to my Mom, and every Mom everywhere.  Off for a stroll at the Beaches later--hopefully...",positive
1752473706,"@MatthewHass008 Love that she couldn't just stop with one picture! First one is priceless, but the speedo is great, too.  Kudos to mom.",positive
1752473862,just had a great dinner with my wonderful girlfriend.,positive
1752473905,@miizronnie lol nice  I loved that concert! Aha u gonna post these pics,positive
